id,projectId,projectName,subProjectLocator,bugId,buggyVersion,fixedVersion,reportId,reportUrl,defects4jBugFlag,needDeleted
313,Compress,commons-compress,,18,716666a267169689e3b4559458c1f0d53a96ae0a,09b8f6d78e18b927491fc299973146fa74fd977f,COMPRESS-203,https://issues.apache.org/jira/browse/COMPRESS-203,1,0
314,Compress,commons-compress,,19,ed534048b12afcffd45a53f7b0945f49d929a29a,e860d2f3eb16d84e146a8a700d9dbd3af01df4ba,COMPRESS-228,https://issues.apache.org/jira/browse/COMPRESS-228,1,0
315,Compress,commons-compress,,20,a671a703fe86b69adb8c61495a915065c186362d,040e42d0f0bebc15ca80cb80fb6db53804b2e082,COMPRESS-236,https://issues.apache.org/jira/browse/COMPRESS-236,1,0
316,Compress,commons-compress,,21,afce414fb9351fba7e68dc5e77e2e144c3c59722,5c2d32b322fa797cf428b35c4c5998173d6403d5,COMPRESS-252,https://issues.apache.org/jira/browse/COMPRESS-252,1,0
317,Compress,commons-compress,,22,ad634c0c24e883ec4ba509122df4679c2245e37b,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,COMPRESS-253,https://issues.apache.org/jira/browse/COMPRESS-253,1,0
318,Compress,commons-compress,,23,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,cbb5a1ad9b0b80f717ee71dc0fc765afdc1601c0,COMPRESS-256,https://issues.apache.org/jira/browse/COMPRESS-256,1,0
319,Compress,commons-compress,,24,c2376685ed5cb56833327cb5f54e5f803a8e8fa9,8da377299d085b4ce1f15dbc0732232ea32e601d,COMPRESS-262,https://issues.apache.org/jira/browse/COMPRESS-262,1,0
320,Compress,commons-compress,,25,bc741b19e88749d66b03bf8dc292f3ae0fc74156,aed56110ff582b96aecf7675a9cfe5247ffa3e7d,COMPRESS-264,https://issues.apache.org/jira/browse/COMPRESS-264,1,0
321,Compress,commons-compress,,26,8af0b6c133fe7d147833b70e731c99d179dc8db9,557800a53cedad99afc951032a11931f3e39bf13,COMPRESS-277,https://issues.apache.org/jira/browse/COMPRESS-277,1,0
322,Compress,commons-compress,,27,383d90399e3e2284bca4836197eb92b126095479,1ea7e01eb6776071eddf60f7783d650ec7d60e74,COMPRESS-278,https://issues.apache.org/jira/browse/COMPRESS-278,1,0
323,Compress,commons-compress,,28,1ea7e01eb6776071eddf60f7783d650ec7d60e74,ddb5fd6d8e4d5fa9f7fa659c93fb6eb04f238689,COMPRESS-279,https://issues.apache.org/jira/browse/COMPRESS-279,1,0
324,Compress,commons-compress,,29,66338dd9c4bf1e76be830749d9bc93c7be35cb2a,d50feb67569fb5881b8a2ff5996f656c5f207c2e,COMPRESS-306,https://issues.apache.org/jira/browse/COMPRESS-306,1,0
325,Compress,commons-compress,,30,0bbe5b59af443da2c3101cb9259e7ad68152dd13,5cf68bdc46c7bcc0fc5eb3cacd1c84514ef552cf,COMPRESS-309,https://issues.apache.org/jira/browse/COMPRESS-309,1,0
326,Compress,commons-compress,,31,4355c0d224342b5c94881b7aabb441f765867dfe,f8bf45444c49053a92f6f560c5008d5ac43aa27f,COMPRESS-301,https://issues.apache.org/jira/browse/COMPRESS-301,1,0
327,Compress,commons-compress,,32,24a3100e9897837b513a0d9f2ae26fd02ec91246,3c4a09bf28e7cd600b919b8c799fbbfd19a94c0b,COMPRESS-314,https://issues.apache.org/jira/browse/COMPRESS-314,1,0
328,Compress,commons-compress,,33,9b3e389fc692513cc701b886a9dcdab6ebf32453,b72b5c716ac18150396d05988d9eab745bea02b9,COMPRESS-316,https://issues.apache.org/jira/browse/COMPRESS-316,1,0
329,Compress,commons-compress,,34,1dcab3f854e6fffa16c842b8a10a6fa2163795ea,e6e24766377e705e89358fb9cf6253e2e9e645db,COMPRESS-321,https://issues.apache.org/jira/browse/COMPRESS-321,1,0
330,Compress,commons-compress,,35,9431b16c58a3fbb320cf13af80cb36430f2aea79,7250daa429020181bb5a4c40d1aaa169631b8496,COMPRESS-335,https://issues.apache.org/jira/browse/COMPRESS-335,1,0
331,Compress,commons-compress,,36,ff5158b1662ad5a67ae6041afc89c5fbfd5ddb1a,d0501577d37b594c3ff59a39ac211f7a1b170fa7,COMPRESS-348,https://issues.apache.org/jira/browse/COMPRESS-348,1,0
332,Compress,commons-compress,,37,14b3d1ad8c5efc1f21c94e6d0f72635c374b2bb6,19a620c904587dc0397b43bfe9071ff60033c097,COMPRESS-355,https://issues.apache.org/jira/browse/COMPRESS-355,1,0
333,Compress,commons-compress,,38,19a620c904587dc0397b43bfe9071ff60033c097,823cdee9b18508e9e51913d110a20a406f55582b,COMPRESS-356,https://issues.apache.org/jira/browse/COMPRESS-356,1,0
334,Compress,commons-compress,,39,593339ab62ce5db71fd42501a9ddea9fe698b9ca,11840dfde044fec90b0cb4a715ce9d213acea3ca,COMPRESS-351,https://issues.apache.org/jira/browse/COMPRESS-351,1,0
335,Compress,commons-compress,,40,32c30f6f072ccfea6ead90f8eef0c205d88d00d3,52dd5908e374973d69c51856b74d4d93d591c90a,COMPRESS-363,https://issues.apache.org/jira/browse/COMPRESS-363,1,0
336,Compress,commons-compress,,41,e0c83d24ed5a59911b0ee59a72104410b91a7c0d,f015344879f1bc3505bc616fc7ae517cf9f60838,COMPRESS-367,https://issues.apache.org/jira/browse/COMPRESS-367,1,0
337,Compress,commons-compress,,42,75ba40cd9236761b4b3e49013eb38f754b4e539b,c59fc43c527610ae18d7596eb191817ce674cb29,COMPRESS-379,https://issues.apache.org/jira/browse/COMPRESS-379,1,0
338,Compress,commons-compress,,43,12edac73ec454bfbdd634af474e140cca7522774,d75b89856ef29bbec6784cd6aa714eafe0eeb312,COMPRESS-394,https://issues.apache.org/jira/browse/COMPRESS-394,1,0
339,Compress,commons-compress,,44,b53ead4b43c6c248b1a39f4a1cce7a0c4062285d,6f379134ae1807cd404ed6c9579707e5dc6a6df0,COMPRESS-412,https://issues.apache.org/jira/browse/COMPRESS-412,1,0
340,Compress,commons-compress,,45,137aa57f9291b5f390de740266042587cfede7ce,02735ad7e6313515a846bc15bcc89cf254f8161f,COMPRESS-411,https://issues.apache.org/jira/browse/COMPRESS-411,1,0
341,Compress,commons-compress,,46,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,cd1d329dba95dae161317c123269c24282001a66,COMPRESS-416,https://issues.apache.org/jira/browse/COMPRESS-416,1,0
342,Compress,commons-compress,,47,a12adc3627ae39baecd132906c05484fee40efe8,c66db899cb061c79934986f0efa19a50ca33703f,COMPRESS-436,https://issues.apache.org/jira/browse/COMPRESS-436,1,0
343,Compress,commons-compress,,48,25b5956702a2d63da57ab2be32c47fff22391ddd,124f97c18eb3fc29fd4e03c982905cadac1feb0b,COMPRESS-73,https://issues.apache.org/jira/browse/COMPRESS-73,0,0
344,Compress,commons-compress,,50,ec0f5850f8342c0b1eecb20eca7286a9a4a362e1,f4044dd0d86684959764783583f24f2b8baf44b0,COMPRESS-212,https://issues.apache.org/jira/browse/COMPRESS-212,0,0
345,Compress,commons-compress,,52,50cd7550e2b6634c42b93a4c321aae900a672db0,dd71368488dd8e0fb0bf8f7aabd4f702502d5615,COMPRESS-289,https://issues.apache.org/jira/browse/COMPRESS-289,0,0
346,Compress,commons-compress,,53,d85561d9017d4fb0d4fa0a75ca97d617aaae549b,1930eed89459d1ea726762e362143a5aa2ccaeb4,COMPRESS-324,https://issues.apache.org/jira/browse/COMPRESS-324,0,0
347,Coveralls_maven_plugin,coveralls-maven-plugin,,1,cbbd1e3e0ce1ad2702e78b99b7bf44517346f5f8,b42861ae147755ba6a4f35de2739840a332be1fb,13,https://github.com/trautonen/coveralls-maven-plugin/issues/13,0,0
348,Coveralls_maven_plugin,coveralls-maven-plugin,,2,78fac3d88634ba96d66a4f98b9c73ae48b802948,4168307f266187e061620aa517d3351e72278c96,24,https://github.com/trautonen/coveralls-maven-plugin/issues/24,0,0
349,Coveralls_maven_plugin,coveralls-maven-plugin,,3,79a7bd961bba44afa2a47120c4d0e417a7da1123,ed66669cf039f7c2c560c87629482ddbe935dfa2,95,https://github.com/trautonen/coveralls-maven-plugin/issues/95,0,0
350,Coveralls_maven_plugin,coveralls-maven-plugin,,4,82768a8135fad38a356cd77d9b4ac0204865f08f,0240da3cc053bfc6f48e5da81442069f0307937f,96,https://github.com/trautonen/coveralls-maven-plugin/pull/96,0,0
351,Coveralls_maven_plugin,coveralls-maven-plugin,,5,0c780b01d1b083793563320b2e85f900629e7fe8,a07d85b4b3330a92326454f5fd3c570beda01e0a,100,https://github.com/trautonen/coveralls-maven-plugin/pull/100,0,0
352,Coveralls_maven_plugin,coveralls-maven-plugin,,6,e7640980c43c620bdc40c935768b8793357954f8,0c780b01d1b083793563320b2e85f900629e7fe8,unknown,unknown,0,0
353,Coveralls_maven_plugin,coveralls-maven-plugin,,7,bb450dd410dbec199c1f05630cc1b0e1c8000e15,bf09c8d6dd5aac8d6eae17495173892d11da8342,31,https://github.com/trautonen/coveralls-maven-plugin/issues/31,0,0
354,Coveralls_maven_plugin,coveralls-maven-plugin,,8,76ae2d0852d4ad0a13cf3ffda661b1e048f0d96a,28e376d0bef6928f7219023e8c5c4cb9eb3109c9,53,https://github.com/trautonen/coveralls-maven-plugin/issues/53,0,0
355,Csv,commons-csv,,1,0833f45bffd40f44ba6f294d84e9bac8a9ba0a37,de1838ea067f3fbc4c7c21b9eeae077c739ecb73,CSV-75,https://issues.apache.org/jira/browse/CSV-75,1,0
356,Csv,commons-csv,,2,5744ee8a1698687fe4acc0c269cbbbb1e234b06d,a0d975933d6fe9eb5f359088de43508c1d3109bf,CSV-96,https://issues.apache.org/jira/browse/CSV-96,1,0
357,Csv,commons-csv,,3,e31980892ce9873047db98ab8ef1b3259607b988,2c6120826245f89fedf2f936ab4a0c3edd8717f3,CSV-58,https://issues.apache.org/jira/browse/CSV-58,1,0
358,Csv,commons-csv,,4,2b5f84ede12cfadd7946ffb07a56709b8322a02f,22601f647f2ce9a05fa4ce20ea356492c670940c,CSV-100,https://issues.apache.org/jira/browse/CSV-100,1,0
359,Csv,commons-csv,,5,bf8f23c3104a137cb42e13bd69b10321cdf92135,73cc5246cf789db8f459e2f539831b6e91bedd26,CSV-106,https://issues.apache.org/jira/browse/CSV-106,1,0
360,Csv,commons-csv,,6,a84668e0eafc96b88fe133cf4225a586986a5255,9f03b06a1ec8cb2cb64aec6068d2a6c1f663fbc9,CSV-111,https://issues.apache.org/jira/browse/CSV-111,1,0
361,Csv,commons-csv,,7,c84328e64a226304d277be6164b85351502edd94,ce4e72701b1ad4caabc3bd668bd058fff082f2b6,CSV-112,https://issues.apache.org/jira/browse/CSV-112,1,0
362,Csv,commons-csv,,8,692a1e362dfab949006d3419d1addbfe12552c73,35d101c2adecd51730f88e43941d85d16034886f,CSV-114,https://issues.apache.org/jira/browse/CSV-114,1,0
363,Csv,commons-csv,,9,0331565fbaf33fab24bfd588948e653475e795d9,2480dffa6d8343b189c6fb57b88b325c45f0b83f,CSV-118,https://issues.apache.org/jira/browse/CSV-118,1,0
364,Csv,commons-csv,,10,65f110ec14b9e7f202bb1a696c4c58560cfca48c,1282503fb97d621b4225bd031757adbfada66181,CSV-120,https://issues.apache.org/jira/browse/CSV-120,1,0
365,Csv,commons-csv,,11,d3afa156e4ddf8ec76847504988e7979146d9fd6,b67524da7fd146634c7112b23e95d1d45c398b82,CSV-122,https://issues.apache.org/jira/browse/CSV-122,1,0
366,Csv,commons-csv,,12,bc504117fceb2c254eea5158a62de54c80a5d81d,c81ad0328eefb438cc875b9c9f081be93f9fdcc2,CSV-128,https://issues.apache.org/jira/browse/CSV-128,1,0
367,Csv,commons-csv,,13,913e4a8b97fc4ef6a860cd94a996442ec86cc3a9,f8b80e83417c3c7eeed1282118f64fa0e85c4787,CSV-168,https://issues.apache.org/jira/browse/CSV-168,1,0
368,Csv,commons-csv,,14,1023690dc284afaf380b0cf3eb74c411e0663465,190390bf5dd83d6137ca3045902fcecbeafa3227,CSV-171,https://issues.apache.org/jira/browse/CSV-171,1,0
369,Csv,commons-csv,,15,e76c4d809cf2b39a9d7fe831b63e60891fe47f55,8b3de71fd99d0fa07cb6a3a35b583bbb170aab66,CSV-219,https://issues.apache.org/jira/browse/CSV-219,1,0
370,Csv,commons-csv,,16,33f662b219b439af5134de4553a1bb9485136999,f368f64fa7f9acdcc01084f676e8b9c2b86f946e,CSV-224,https://issues.apache.org/jira/browse/CSV-224,1,0
371,Csv,commons-csv,,17,081b070256afe2e817ca42e35aef154b88733f61,65883aa4d9478161d7c526c1f6e1d5f2806da93b,CSV-145,https://issues.apache.org/jira/browse/CSV-145,0,0
372,Dbutils,commons-dbutils,,1,3d007fb729d5168f326c800c2e4f79e544443d1a,ef498ba4cba355b0ceb677563036385cc9541969,DBUTILS-57,https://issues.apache.org/jira/browse/DBUTILS-57,0,0
373,Dbutils,commons-dbutils,,2,5d61f564f8b1f5e4620e57cad557173d825046e8,c8c9329c518186865a2d279a58b53e291086a280,DBUTILS-114,https://issues.apache.org/jira/browse/DBUTILS-114,0,0
374,Deltaspike_api,deltaspike-core-api,deltaspike/core/api,1,6e62f8eb3048fdffd2ce5fef53d6e338d4c05747,b4dd2ba9c18de97a70bda142d4dcb1adee3792fc,DELTASPIKE-781,https://issues.apache.org/jira/browse/DELTASPIKE-781,0,0
375,Deltaspike_api,deltaspike-core-api,deltaspike/core/api,2,07f5199529a0e2cdb6dfbda20e4b16f060378b84,e60776cc76c12e10b214db5950fcbf0d80f883e3,DELTASPIKE-1139,https://issues.apache.org/jira/browse/DELTASPIKE-1139,0,0
376,Deltaspike_api,deltaspike-core-api,deltaspike/core/api,3,138eec6167cf7cfa428d3dab78a7b870eb72920d,c25a89f1dd0ab8654396acedb60e1e1975386a41,DELTASPIKE-1147,https://issues.apache.org/jira/browse/DELTASPIKE-1147,0,0
377,Deltaspike_api,deltaspike-core-api,deltaspike/core/api,4,0596f9db2cc9344ab76a9cbc610f2f527e4e3373,7215f7b7fdea436017c8a331d5468dc8fc5c7145,DELTASPIKE-1208,https://issues.apache.org/jira/browse/DELTASPIKE-1208,0,0
378,Deltaspike_api,deltaspike-core-api,deltaspike/core/api,5,618dd99b6861c80250d2724208e77807c14b5f32,651c9a56937f8da2f92859bf5720362459bc3202,DELTASPIKE-1287,https://issues.apache.org/jira/browse/DELTASPIKE-1287,0,0
379,Deltaspike_api,deltaspike-core-api,deltaspike/core/api,6,1af137d843c9ba2e07015e654a4d84b59fc2a738,b5f94113b15716e7fed81ea643f3948040079422,DELTASPIKE-1317,https://issues.apache.org/jira/browse/DELTASPIKE-1317,0,0
380,Disklrucache,DiskLruCache,,1,793815a073a66a61a9c9817bee780c948c030c8e,ebe0f06d0e1002051b65d0c749d2256dbf30f499,2,https://github.com/JakeWharton/DiskLruCache/issues/2,0,0
381,Disklrucache,DiskLruCache,,2,e031fd1f06b1d8cd089e7d51c2f02f1d6c3736b1,f1cb7168dd323ba024d99427583432a0829b4784,22,https://github.com/JakeWharton/DiskLruCache/pull/22,0,0
382,Disklrucache,DiskLruCache,,3,747e27fe8d35145c0edced0a6f4eda240a75c774,204d41abb60f981a3f8521b7b5cb41deb43281bc,24,https://github.com/JakeWharton/DiskLruCache/pull/24,0,0
383,Disklrucache,DiskLruCache,,4,b89285d0fdf04e064e18d5ebe5ea7e3df0d4a832,ebbb058e8226d2c5531bb2d66ff4d41d6edd366c,38,https://github.com/JakeWharton/DiskLruCache/pull/38,0,0
384,Disklrucache,DiskLruCache,,5,a45363b4087c192f43e1dd7d192d1cbd6a998240,c401a3f15500b74c3a639852f38e696bf7183614,44,https://github.com/JakeWharton/DiskLruCache/pull/44,0,0
385,Disklrucache,DiskLruCache,,6,c2965c04a03d016c58323c41223d8e2808adf732,7a1ecbd38d2ad0873fb843e911d60235b7434acb,74,https://github.com/JakeWharton/DiskLruCache/pull/74,0,0
386,Docker_java_api,docker-java-api,,1,81773b8ddc3361d3e6beea513c9a6bd4c9352c20,dac1ab277e9287450440a42c33ef2869f4699a1f,47,https://github.com/amihaiemil/docker-java-api/issues/47,0,0
387,Docker_java_api,docker-java-api,,2,d83c676f6db9ddb639ae7594b7b62f45624e74ff,3e5e4c9a81781d90f7a6283c8d24c7854a8cea77,109,https://github.com/amihaiemil/docker-java-api/issues/109,0,0
388,Docker_java_api,docker-java-api,,3,e72083bfec1c93bc53ae2d30720a305f0ef96693,9f4e4ee56d8c5ae03db599168edd4a53c1ceae8b,108,https://github.com/amihaiemil/docker-java-api/issues/108,0,0
389,Docker_java_api,docker-java-api,,4,3089f5016397866a0f3bdb4b8c188a56245457aa,4f5301c9cceb3e80ca47d4f5a8ffad59d409ba72,234,https://github.com/amihaiemil/docker-java-api/pull/234,0,0
390,Docker_java_api,docker-java-api,,5,7dfd10635b4d7ba2a1929172c852706eefcaaa0e,767160231d0cf9810f33a39fe69f1b667fa65be1,236,https://github.com/amihaiemil/docker-java-api/issues/236,0,0
391,Docker_java_api,docker-java-api,,6,eb6a2e2b2d939c3bb99af48bb9cc5529f1ead9c6,9197cdbd6fe0aadef1df08e62965867584d6e334,245,https://github.com/amihaiemil/docker-java-api/pull/245,0,0
392,Docker_java_api,docker-java-api,,7,7ffa2921f6d0ee8740dbc1498744a25ff5adadb4,4b1b7608b798306e78bfeff11a21bf73eb075897,279,https://github.com/amihaiemil/docker-java-api/pull/279,0,0
393,Docker_java_api,docker-java-api,,8,4b1b7608b798306e78bfeff11a21bf73eb075897,1968fbabdcd774600be253b1ecd0b173daba56e8,280,https://github.com/amihaiemil/docker-java-api/pull/280,0,0
394,Docker_java_api,docker-java-api,,9,d97e08ac2cb1a7130a0eacb3221e6a4bee811bc3,564cd5fe5fa04b7b59d00dfd1b8d10cd487ed78e,168,https://github.com/amihaiemil/docker-java-api/issues/168,0,0
395,Docker_java_api,docker-java-api,,10,d98b3862218582cb579f369feacdcc393b6a902d,ea1edc15490dc417cf8db2510c54ef85f02b7933,unknown,unknown,0,0
396,Drools_model_compiler,drools-model-compiler,drools-model/drools-model-compiler,1,7e1bad83d6023b7790bcb1698817d643a32edac3,d1b864df4fb9d6d3cb098c84f36a5d05f424b5cd,DROOLS-2625,https://issues.redhat.com/browse/DROOLS-2625,0,0
397,Email,commons-email,,3,2976dd836797d11f3eb3f4d02d61feb6e7bde2e7,b9f88a773c72e590015736edad69181329a43d30,EMAIL-116,https://issues.apache.org/jira/browse/EMAIL-116,0,0
398,Email,commons-email,,4,fab97868ec7ffe89e4052a31b22f0a43560c93cb,8b9aad8d106f7445495c4d3188424f2bd98294cb,EMAIL-124,https://issues.apache.org/jira/browse/EMAIL-124,0,0
399,Email,commons-email,,5,ed451ccfe82779fbeb1f2bdde9d27ac4c75c7e63,f639e15f50e0192187bd77bb63ea5af6fb646a0d,EMAIL-124,https://issues.apache.org/jira/browse/EMAIL-124,0,0
400,Functor,commons-functor,,1,f501421ec00fe5c9a15382ec8355b75b096706f3,e738aefa204b5e9420a8af0b6882e9be0db4d325,FUNCTOR-8,https://issues.apache.org/jira/browse/FUNCTOR-8,0,0
401,Functor,commons-functor,,2,fbc0dc7d81d8b4d3c448155c5907e06d996d9d58,f72ca72b68487ad6e9eb9245cc24ff987269bcd1,FUNCTOR-21,https://issues.apache.org/jira/browse/FUNCTOR-21,0,0
402,Geo,geo,geo,1,53df045efb373d892d228309ceba0353854e2e89,33c5f2f0ae0fc10d684065fccb2a4d2285f5cb9d,29,https://github.com/davidmoten/geo/issues/29,0,0
403,Geo,geo,geo,2,53df045efb373d892d228309ceba0353854e2e89,ae81f9ef3e906292c370d1f37d58eddd47accafa,30,https://github.com/davidmoten/geo/pull/30,0,1
404,Geo,geo,geo,3,b4b3e154775a68170e7f482967c472e792d995b9,3ba1a448525449c79137f51bfc5cf9bc489d3930,49,https://github.com/davidmoten/geo/pull/49,0,0
405,Geometry_core,geometry-core,commons-geometry-core,1,2ec5d82d4e8a849fe8eff5083657fbd862db51b7,feed702f3266e947835e7685f7b9af30d7849b86,GEOMETRY-51,https://issues.apache.org/jira/browse/GEOMETRY-51,0,0
406,Geometry_core,geometry-core,commons-geometry-core,3,385c02a9b2cc924ebdaacc8ba02f93b76cac31cc,fc9272b2366d6b5944e1c1a9ecf568ff89f95a30,GEOMETRY-99,https://issues.apache.org/jira/browse/GEOMETRY-99,0,0
407,Github_release_plugin,github-release-plugin,,1,8f03ab5495e86c531aeb0c5589798a250664465e,3be13f786758f57e9aa8a6ba154aa0b0c287f490,41,https://github.com/jutzig/github-release-plugin/issues/41,0,0
408,Github_release_plugin,github-release-plugin,,2,8293177f3f8591785bf72e75cd78cfe38c84b8e4,e68bccd8f307a6abd453e6de7be20c006516a3f4,44,https://github.com/jutzig/github-release-plugin/pull/44,0,0
409,Graph,commons-graph,,1,3249c5fd606cda769a8c0bbb5788403f57f9d82f,808c1c7512778204b72424bb6a72a6181af4176e,SANDBOX-334,https://issues.apache.org/jira/browse/SANDBOX-334,0,0
410,Graph,commons-graph,,2,7b6463ac2eeadf3d73d457e8ff18ea444b6159e5,8a89bffddac4dd221525ba00b764a66fce9033b2,SANDBOX-336,https://issues.apache.org/jira/browse/SANDBOX-336,0,0
411,Graph,commons-graph,,3,cb0c6b7e7c9316fe89217e40010958e30cd7cfc7,28443c5378e12745049f5cca70935a1d7c4e185a,SANDBOX-391,https://issues.apache.org/jira/browse/SANDBOX-391,0,0
412,Graph,commons-graph,,4,ce874f0ff693f336e33d11c95dcfbb3b1594344c,251fd46f717c74dce9297aaa16396af3a7135a33,unknown,unknown,0,0
413,Graph,commons-graph,,5,064c0ee082b887fe148d02ccaf3ec11c434115e7,cf696dc2366c9ba9595f27e48e9833f172988400,unknown,unknown,0,0
414,Gson,gson,gson,1,af68d70cd55826fa7149effd7397d64667ca264c,8383f5c7fa34ae68323fe2816ef8c1307b5d0f84,769,https://github.com/google/gson/pull/769,0,0
415,Gson,gson,gson,2,791236ac79e535146b07a7dd5c85ab168554f5ff,44cad04a639b3a53f4205f93acda37b3f7d10871,964,https://github.com/google/gson/pull/964,0,0
416,Gson,gson,gson,3,7719e73a108c450666613c279bedaed724cd9cc9,9e6f2bab20257b6823a5b753739f047d79e9dcbd,1013,https://github.com/google/gson/issues/1013,0,0
417,Gson,gson,gson,4,41e48f7aa3a686778e95328693b830856538e9e3,9a2421997e83ec803c88ea370a2d102052699d3b,1069,https://github.com/google/gson/pull/1069,0,0
418,Gson,gson,gson,5,0aaef0fd1bb1b9729543dc40168adfb829eb75a4,ada597e69a78b8b99f79f79493cbf51e16045202,1093,https://github.com/google/gson/pull/1093,0,0
419,Gson,gson,gson,6,f0aa1118e9ef66ed324f9a63cdfb551cb4e9eca5,7a9fd5962dce7f277efa15fcc996606be0733bac,1100,https://github.com/google/gson/pull/1100,0,0
420,Gson,gson,gson,7,08bbb226f11a1f7f76835f953e700d905e1fab4d,b1fb9ca9a1bea5440bc6a5b506ccf67236b08243,1107,https://github.com/google/gson/issues/1107,0,0
421,Gson,gson,gson,8,d6c8c1e3cf6749258e3f98d2bc03c973385e31a7,f2591b666419e06017b2327f7729440c122bf675,unknown,unknown,0,0
422,Gson,gson,gson,9,4c2980e6ff798f3209f00292ead5060c402d9774,c7cb503cdb093cf7bb78afdfe125dd2255f029ad,unknown,unknown,0,0
423,Gson,gson,gson,10,d5ed0716db573e5785e55d140ade5ab9a3062410,296d843afd575a75d7959474aad76ac05afa0706,unknown,unknown,0,0
424,Gson,gson,gson,11,4413c299ea09c57b94af8647eec901554c2f5c50,c6a4f55d1a9b191dbbd958c366091e567191ccab,40,https://github.com/google/gson/issues/40,0,0
425,Gson,gson,gson,12,10714ef0427536b679e9677f8417807e4cce017d,fe101c10bc3597d8e715a31d94d2cc0cc54b660f,719,https://github.com/google/gson/pull/719,0,0
426,Gson,gson,gson,13,9e5f86d10b3b3ff4ba0dfe7ba0722c9e640fcc20,64107353a37e623ed1f8fecb4422c24212cf6fe1,730,https://github.com/google/gson/pull/730,0,0
427,Gson,gson,gson,14,64107353a37e623ed1f8fecb4422c24212cf6fe1,00cf46cde434d8a9909bc13ead6664acf1b6240f,731,https://github.com/google/gson/pull/731,0,0
428,Gson,gson,gson,15,5e3d4320cf735b4940a63f79eeb586ea549cb1c1,e48c780389e62a8ace3a59f52935c8e79cef134c,733,https://github.com/google/gson/pull/733,0,0
429,Gson,gson,gson,16,e48c780389e62a8ace3a59f52935c8e79cef134c,b45cd98ea1a3c5d884c3353aa71392d465752db2,740,https://github.com/google/gson/pull/740,0,0
430,Gson,gson,gson,17,34f400582973ab41e39d942618398e83ff0efbec,57b08bbc31421653481762507cc88ee3eb373563,772,https://github.com/google/gson/pull/772,0,0
431,Gson,gson,gson,18,67bd3a2cf6f9c9c6e7f615969b1918f68e03932d,dea305503ad8827121e8212248c271f1f2f90048,800,https://github.com/google/gson/pull/800,0,0
432,Gson,gson,gson,19,a02f575797d9295bff8fb92d266b0f9724e42098,2b08c88c09d14e0b1a68a982bab0bb18206df76b,809,https://github.com/google/gson/pull/809,0,0
433,Gson,gson,gson,20,6f6af8050799bec5321d2c06cd3230daadbb6535,0f66f4fac441f7d7d7bc4afc907454f3fe4c0faa,829,https://github.com/google/gson/pull/829,0,0
434,Gson,gson,gson,21,5f63fcec98881e16ff950e9d981ce86a2563fb51,c24af304077e4a6d1925db7cd35d0cd1ed488d6a,871,https://github.com/google/gson/pull/871,0,0
435,Gson,gson,gson,22,c24af304077e4a6d1925db7cd35d0cd1ed488d6a,b2c00a3b02eec48ed621fa7cfec54ac6da4aa48d,873,https://github.com/google/gson/pull/873,0,0
436,Gson,gson,gson,23,5848096f3e1f36c038f522a3d7d6b9e3b553cf8e,a300148003e3a067875b1444e8268b6e0f0e0e02,1075,https://github.com/google/gson/pull/1075,0,0
437,Gson,gson,gson,24,bc1e5c5c991fe6d06a5a0f6b775684ac91d289d3,338758a0d3b30d47a31571e2315c3f2b34e9e894,unknown,unknown,0,0
438,Gson,gson,gson,25,a595032a902c0758610a1cb38379b5e91a01adbd,3d1f7251c1285148481a2cde6d2a8e9bbcaae158,unknown,unknown,0,0
439,Hivemall_core,core,core,1,bcae1534a2894d98746210ed20985c115a99678e,50867c178784bee74bbb0abcc8209266e7665764,HIVEMALL-72,https://issues.apache.org/jira/browse/HIVEMALL-72,0,0
440,Hivemall_core,core,core,2,912010305286f673cc7e8bcbdf1555be4a38921a,8ac3165db33a63cf3da9c2598b9051c26736cdd1,HIVEMALL-219,https://issues.apache.org/jira/browse/HIVEMALL-219,0,0
441,Hivemall_core,core,core,3,04fa7545b4e4b540a6a8c610c36450a8e2320ba7,e86815a5e88a161803a62c70ebbd00d5d688be2c,HIVEMALL-296,https://issues.apache.org/jira/browse/HIVEMALL-296,0,0
442,IO,commons-io,,1,e7ca7823f0c4ab695b915d960833a265a383f064,1d0c2d0ba1ddc78070e415d05b2bd26cb288cecb,IO-84,https://issues.apache.org/jira/browse/IO-84,0,0
443,IO,commons-io,,2,a354d0a5ebbb00a9758f93e72d51078177576918,740afb04f70a27cee28eb8ade5d1b819be71c502,IO-101,https://issues.apache.org/jira/browse/IO-101,0,0
444,IO,commons-io,,3,d981b95df458230c30beffa819f3110274bbf7fe,403949d8075f3aca227825b69de2de21342071e9,IO-112,https://issues.apache.org/jira/browse/IO-112,0,0
445,IO,commons-io,,5,ea3781d3e141599cb3a36f8a236366927a9d10fe,4a02524aef7f78af52cc7c7beedfa1eb83f8ccb5,IO-128,https://issues.apache.org/jira/browse/IO-128,0,0
446,IO,commons-io,,6,fe3554cc2c0ab534e90742d03d5663c30a173973,5ef9722809594f9e087a5be77c098057ef42969a,IO-128,https://issues.apache.org/jira/browse/IO-128,0,0
